Date,Open,High,Low,Close,Volume
2015-02-20,0.0729456930335089,0.06815177202994188,0.07443867640886337,0.07171678787845986,0.01949033336223373
2015-02-23,0.06900035531643861,0.07137776136147805,0.07851897048414458,0.07470164917301797,0.017368313636279525
2015-02-24,0.07226457918371976,0.07249012263383903,0.07965431402943735,0.0758474614993484,0.024017867993496544
2015-02-25,0.07453543209580049,0.07137783672920278,0.07807201547041304,0.07124309613582347,0.019108498022035195
2015-02-26,0.07013558083142685,0.06731050828198176,0.07204023448608565,0.06901490838070623,0.021654521603760257
2015-02-27,0.06736106489855681,0.06494681162542293,0.07075594750348069,0.06984961374027232,0.031717929866416056
2015-03-02,0.07023513919167579,0.06956326330445434,0.07590063465872982,0.07084699259864419,0.02374639822909511
2015-03-03,0.07056140825140739,0.08083278847235037,0.07924973778076377,0.085926209313548,0.03793445562355914
2015-03-04,0.0856053128569998,0.08390577968136914,0.08485558980372415,0.0816825470366851,0.042920638217186995
2015-03-05,0.08021221494264202,0.07814923319855305,0.0799451992697498,0.07467330219572405,0.023717709999093887
2015-03-09,0.06460067527976182,0.06550996155673866,0.0698618589979263,0.06764995040831623,0.0317838309589466
2015-03-10,0.06586369498645034,0.06529435258294042,0.06776847684709592,0.06706987986826063,0.033532835497824674
2015-03-11,0.06488459021225029,0.06274995264638356,0.068130524345754,0.0619563557693818,0.024475674858785483
2015-03-12,0.06231566455894261,0.05787628055001398,0.06703765374593074,0.06372447075217441,0.019786399533022903
2015-03-13,0.06431696658017833,0.059969099381539936,0.06489483545398084,0.058533158821237774,0.01704944691502187
2015-03-16,0.05682344353627877,0.05580470057808373,0.06163072582763113,0.05569695280197229,0.016702301146124338
2015-03-17,0.05644015207923231,0.05534573698068407,0.0624466542795894,0.058724024032203614,0.013417726134518339
2015-03-18,0.05763944059701487,0.05433769796037463,0.06158808329398435,0.05527960012218924,0.01327964981991657
2015-03-19,0.05551756713493494,0.055227484045726694,0.06391544315727316,0.06049923684968639,0.026848523372246424
2015-03-20,0.05835603219246677,0.05691688339762624,0.06544107415554762,0.06257865842584398,0.02133529116484807
2015-03-23,0.061194423371896456,0.05872441260472322,0.0692940856845018,0.06345561808255012,0.016819509160297324
2015-03-24,0.06318150801748412,0.0595588479184776,0.06590240075425363,0.05979912418043304,0.02623377233902686
2015-03-25,0.05770329265675811,0.056360818344223684,0.06066560461929954,0.057316567774606086,0.024301294975790724
2015-03-26,0.05229593871008442,0.05256475053541698,0.05439269668765889,0.04873708227357487,0.03415331508410312
2015-03-27,0.04913110541045268,0.050506920372273056,0.05483271584986582,0.048977610146638595,0.030290338072377358
2015-03-30,0.04827964735554657,0.050228908490553004,0.05708929126551743,0.05595859673323933,0.01423254461008399
2015-03-31,0.05458794628017577,0.050166171904158674,0.05723103720926265,0.054515562579257326,0.026599194920064632
2015-04-01,0.05296306787062488,0.049352904275880294,0.05740856724751103,0.0529172189299606,0.02260659802920498
2015-04-06,0.05296317338152634,0.049255648462161905,0.054265182291776015,0.05357512166354078,0.01684149134604311
2015-04-07,0.053594542171166326,0.054275044388831906,0.060495225686087006,0.05890788013141285,0.020460254685103936
2015-04-08,0.058072288741734535,0.06227025718476542,0.06714420202588695,0.06688613467271842,0.017791612789094725
2015-04-09,0.06729724707931056,0.06657368330034841,0.0734311361296433,0.07016085379143705,0.027933834121016955
2015-04-10,0.06580717101355166,0.06425869545136531,0.07241654581234896,0.06863322232024133,0.019648959724316566
2015-04-13,0.06800687624187596,0.06345212052108107,0.07241644417011339,0.06888067058212805,0.013887422020639795
2015-04-15,0.0666869942408313,0.07025146701859913,0.06977674983800852,0.064955235287453,0.03213345455436563
2015-04-16,0.06274858342137984,0.058168336416838884,0.06437672233579833,0.05859668444171495,0.03558463498410076
2015-04-17,0.052835277547659154,0.048852252966697984,0.049993237834337956,0.043326358527777775,0.1089097958848348
2015-04-20,0.04190009473976131,0.03827083413640692,0.04358561420167306,0.03681223201792416,0.03186962286070937
2015-04-21,0.034626596081593075,0.03383533757821555,0.040200894612519134,0.03656473939457067,0.027951815412562888
2015-04-22,0.035009735838710365,0.0367552587590938,0.041130424604708726,0.039118007978498515,0.04660121082516488
2015-04-23,0.04075762201382993,0.037700780451405236,0.04455775173595444,0.04083670428726072,0.04837635757046246
2015-04-24,0.03838750199113816,0.04245613553842137,0.04680716683907565,0.045900876254309386,0.0402173522145836
2015-04-27,0.04466055117691259,0.043290467723309745,0.05226399406085264,0.046912339878394604,0.03007751777976923
2015-04-28,0.04615057907000791,0.041899846259976836,0.0478785555971622,0.046176604951289835,0.03411530658920451
2015-04-29,0.042460633116137514,0.039814208432050746,0.04730382954204021,0.045087442218080476,0.021968523601388547
2015-04-30,0.04189297262265618,0.039119009639423497,0.043904912858009404,0.041749064394484114,0.04150054809977303
2015-05-04,0.04345412955128125,0.04117690054095796,0.048176650816104616,0.04427409690478512,0.02050240046832285
2015-05-05,0.044873354282805256,0.04557768715015509,0.05425077601242012,0.049409003230668214,0.036010866610505635
2015-05-06,0.04686041002669333,0.04259528758594067,0.047978102572314774,0.04165725833891326,0.03759458420775225
2015-05-07,0.03974996895585331,0.04798324116469421,0.047679979813121165,0.053284975489845954,0.035442080395877575
2015-05-08,0.053246863910899056,0.052745564353202046,0.0565641078966484,0.05073873819840813,0.03315334159002719
2015-05-11,0.049698722919069516,0.049276309357430326,0.057798730581576474,0.05480557566855171,0.0282592704924096
2015-05-12,0.05324692522536978,0.04954756611942712,0.05609582910195304,0.05012344465370239,0.0270579110794899
2015-05-13,0.051401771819012676,0.047044587291436124,0.05147621516082951,0.04906236272898612,0.02019715042675674
2015-05-14,0.047569981280577545,0.04329047447377565,0.05212208203823637,0.046777968995415975,0.01389205942073508
2015-05-15,0.04686039823660576,0.04501466366723178,0.05439281535808199,0.04846133139586106,0.015624310215151267
2015-05-18,0.04673275194371196,0.044020567524341414,0.05383941592767455,0.049769883763197464,0.050249071576588276
2015-05-19,0.04748492574177515,0.04468104517484872,0.05378973932931186,0.04868067666852127,0.021264979995756324
2015-05-20,0.04756988431936782,0.05022876111485247,0.05664918168494332,0.0549541200401773,0.020584055081765317
2015-05-21,0.05282118011496212,0.05163328064259126,0.06108428612088562,0.0547349965748512,0.016966928472149888
2015-05-22,0.05182763157772685,0.05841168795626178,0.05982113588818794,0.06356184161483547,0.02960673074068418
2015-05-25,0.06176226888656844,0.059544921536649864,0.06641327949133186,0.06117124652971334,0.01018586745046609
2015-05-26,0.05963344622256561,0.0576469800538188,0.06686743612313778,0.06228172494772666,0.021310649293753516
2015-05-27,0.06005929683453359,0.05902360269084844,0.06730747917472812,0.06318712030466034,0.017434214728810068
2015-05-28,0.059477233742398716,0.057612136409663506,0.06592360729546787,0.0623735753647644,0.030424822675140618
2015-05-29,0.06133645513586106,0.0611717430598262,0.06805240451601974,0.06248676364733946,0.04929181217456647
2015-06-01,0.060264928984286814,0.060963173937256865,0.06962771688587749,0.06354061465296512,0.009041134329886364
2015-06-02,0.061194439200739525,0.058585382226920335,0.0670943606869937,0.06101549341973056,0.043748391401841946
2015-06-03,0.05949159825074163,0.05797382601794071,0.0670945948191709,0.06257176021775446,0.019525523045309717
2015-06-04,0.061350689745660436,0.05758437715423437,0.06681064319595414,0.06182899399815972,0.04597216114165152
2015-06-05,0.06120828482746571,0.059038060934412606,0.06757589466396063,0.061001009400815875,0.025252371177685484
2015-06-08,0.060921757235937735,0.05637158440130824,0.06637979982921749,0.06122938223197266,0.016861700408223056
2015-06-09,0.06020564487399549,0.05637168246886326,0.06485442614157799,0.058973668186697525,0.028325558034948083
2015-06-10,0.05748382191195478,0.05917824144908629,0.06668766648007907,0.06455587118246287,0.030421890201550953
2015-06-11,0.0631421409164652,0.059599496923573636,0.06567807020147698,0.060351468803730046,0.020010313214094258
2015-06-12,0.05832891108130256,0.05622408017675262,0.054225925619609094,0.05099960580400592,0.028240789089088683
2015-06-15,0.04878911702272898,0.04661101284900143,0.05482764596670242,0.05085696150746655,0.02771476243122156
2015-06-16,0.04802991386717387,0.04644962606420655,0.05675418082526962,0.051884905416473004,0.01341861269630126
2015-06-17,0.05103801593232343,0.047831951724583266,0.05780700578318321,0.05214191357445802,0.02146954844407725
2015-06-18,0.05017850190743284,0.05023872127368478,0.05869501610086375,0.054461907385146224,0.023621461214763315
2015-06-19,0.05304345665369503,0.051459765394400725,0.06143098406657699,0.05724607740383919,0.021741086405538908
2015-06-22,0.054762351818830324,0.05777499101577466,0.0642813950331606,0.06323536339982028,0.011538715266498425
2015-06-23,0.062354134168240594,0.05889763340831211,0.0671747315407562,0.06082245449689089,0.009223606930694465
2015-06-24,0.05948929591785734,0.056076823369683115,0.06597872451009856,0.06020853615765642,0.012314388629495056
2015-06-25,0.056910997947530406,0.05398585619749019,0.06387316145436472,0.057310312807785424,0.020961162092454935
2015-06-26,0.05522080541504665,0.05726285310304613,0.0647398348465798,0.06342106049990226,0.01367669310454523
2015-06-29,0.05834357084722497,0.05833650189669898,0.0637658794369052,0.06343538925368308,0.014616153073848368
2015-06-30,0.060205380068196035,0.05619599928915314,0.06327854591468901,0.0574457483659675,0.01663019412111334
2015-07-01,0.05718299287940115,0.058897558261279126,0.0656778249008203,0.06346366968877681,0.013558553063882504
2015-07-02,0.06235415149869589,0.05818893343872017,0.06772622946009837,0.061272191047447855,0.015447293379161151
2015-07-03,0.05849383688388843,0.059178389528256825,0.06757588453642838,0.06500574081742039,0.009964136075321924
2015-07-06,0.05953216353409074,0.06409006086763697,0.06905106335038047,0.06920308972292982,0.012451828438201393
2015-07-07,0.06704534066532469,0.0643568091791219,0.07230268009921431,0.06676893167739667,0.017685930078099727
2015-07-08,0.062060525035731506,0.06082031022463524,0.06907985019271856,0.06374933535432342,0.029336420326306564
2015-07-09,0.0616380561072698,0.05752946325887376,0.05850178541613443,0.05338412336817455,0.04372909163379834
2015-07-10,0.056481359562502054,0.052021202078958606,0.051103579030925717,0.04650967084412688,0.09293931739198256
2015-07-13,0.044506043502653414,0.04635130390493303,0.05402539505924214,0.05153502652771352,0.02493154947403472
2015-07-14,0.0496055752338439,0.045846157620123396,0.05611677263524284,0.05010024360655885,0.01837287906574392
2015-07-15,0.0481731490178981,0.05075098456828503,0.057549152193104136,0.05670347012250776,0.021787119421190635
2015-07-16,0.05428967100697579,0.05200009468718819,0.061359376794070775,0.05591115214448211,0.015569229722843053
2015-07-17,0.05473367482876418,0.053578843624475625,0.06375138541302161,0.05936617844506492,0.011180953488559239
2015-07-20,0.05798682034021829,0.056294872106921856,0.06576884596275451,0.06226351456559964,0.008717448349706159
2015-07-21,0.05970941109004624,0.05860841923810117,0.06622820824263914,0.0597238427712502,0.013499358015607397
2015-07-22,0.057556225307991926,0.05419940064415657,0.0613405278518111,0.05495223467783772,0.014023657014615495
2015-07-23,0.051311728880742036,0.04981841309572227,0.055878538758342755,0.049307703821199145,0.016025831773401354
2015-07-24,0.04844066888844922,0.04681567646904977,0.05718476787813337,0.051675585835312676,0.016914575862250668
2015-07-27,0.04707714126021739,0.04519851097834143,0.05561311098305288,0.050516864322139476,0.021788005982973556
2015-07-28,0.04872801309903185,0.04716751765382371,0.05719216003503341,0.05123230387817701,0.020508742794923755
2015-07-29,0.050378762571388735,0.04661191656708169,0.05595042129967248,0.05190469063067188,0.026443364637451013
2015-07-30,0.05110353485851482,0.04685787635767852,0.054414324388379176,0.0481701427276961,0.030503999462061584
2015-07-31,0.04734958283517765,0.04716718812207221,0.056452579683230475,0.05247675392596762,0.021333790829523126
2015-08-03,0.049287812681309606,0.048011327225208233,0.058448155317847195,0.0523125277758234,0.012417570781615147
2015-08-04,0.05029248035864975,0.04772986439836652,0.05630914978357471,0.052212159957157445,0.025640617041545147
2015-08-05,0.05167053321917642,0.051527107902990255,0.059897755620515136,0.057684901033560054,0.010254246369518133
2015-08-06,0.05813041841044225,0.0561683567022076,0.0655105386669127,0.061426568951959415,0.024147942519698606
2015-08-07,0.05927881182162981,0.054761944631935844,0.06506552279076072,0.05838612273948385,0.012521935016112463
2015-08-10,0.05913521344695638,0.057012141953621365,0.06644353082809046,0.06125482353319034,0.015280233313963852
2015-08-11,0.0599964097973546,0.05996548305571381,0.06436200977457468,0.06584754401167664,0.02402223260535093
2015-08-12,0.06359957090326462,0.07141362014808322,0.07296043385127687,0.07550543459021497,0.03856500564239744
2015-08-13,0.07320316592147363,0.07037298941762032,0.06635740990959571,0.07034038464763198,0.014998852243476416
2015-08-14,0.06860958509532661,0.07534466697012643,0.07799903461258417,0.0800125596184843,0.025086765983106312
2015-08-17,0.07608856136091391,0.07217321148718148,0.08056848429809621,0.07737274181280296,0.0078065402162837945
2015-08-18,0.0785001034644941,0.0796411152654623,0.0855925198759595,0.08540655909129263,0.020801285450934646
2015-08-19,0.08468714053890936,0.080056036434277,0.09017162780543048,0.08436211271663147,0.01822280006854259
2015-08-20,0.08396948497368367,0.07895209062948982,0.08300879039215625,0.0776732463889988,0.02571570200485263
2015-08-21,0.079232388055339,0.0768284717635715,0.08058293953780105,0.07614233216925886,0.03920487592613313
2015-08-24,0.06875321510214627,0.06488812558601892,0.06823798291838085,0.062192092604029636,0.052347176866756995
2015-08-25,0.06141768988680335,0.061653311198749394,0.06341473586025692,0.060546592715509995,0.04363450231126657
2015-08-26,0.057132589091417885,0.06404405013198278,0.06003407835090008,0.06192002372806138,0.03556858594259454
2015-08-27,0.06529346707233952,0.060654671320414966,0.06489318724760273,0.0616196078747992,0.058853790185742876
2015-08-28,0.06444655857526588,0.05982493127790517,0.06660139420552685,0.061075958098997574,0.030203682341185072
2015-08-31,0.06171927116680376,0.057152931199912105,0.06277607212837333,0.060103177673973884,0.04097759030961602
2015-09-01,0.0568384441430394,0.06013438496626511,0.06262522860073283,0.05628997689033749,0.03297077805980546
2015-09-02,0.05736952005072937,0.06143525418253071,0.06520900378295752,0.06407346241159756,0.04181761896511143
2015-09-03,0.0625948211748521,0.060668819828887,0.06926422657692721,0.06604801348020767,0.024758397138124007
2015-09-04,0.0647911867722547,0.060654814304286875,0.06393872714023907,0.05772799819856955,0.026592011496387624
2015-09-07,0.056407825005983514,0.05292660143585043,0.06301282742225262,0.05662625898951856,0.01900836200527181
2015-09-08,0.05525930737288948,0.05351016586964119,0.06169209706681977,0.05670484532797898,0.019333002744295166
2015-09-09,0.057835983729389084,0.05490244694472868,0.06463474554689358,0.05805689411352616,0.02225786099556887
2015-09-10,0.0548286967907452,0.05553541189421135,0.062194548065626354,0.05743456927633045,0.029313324255243772
2015-09-11,0.05547470235322399,0.054114960218961616,0.06414681672397488,0.058378936181859964,0.017115757189913764
2015-09-14,0.058130346319854476,0.05363676072180057,0.06449127642634195,0.05832880772436061,0.01707763503324811
2015-09-15,0.05621387345193346,0.05277878020580695,0.063486392632151,0.05626841721746606,0.014697353040222669
2015-09-16,0.05669483295305083,0.053636750613852646,0.06421135852794763,0.05814282227474421,0.018981446898836435
2015-09-18,0.058130516715088176,0.05659037469442041,0.06391726111592522,0.05827175887803815,0.026920471270783564
2015-09-21,0.05597727906928485,0.05252590042199312,0.06308470482668282,0.05824316791267675,0.011616437182801264
2015-09-22,0.05705380519734504,0.05467756992317768,0.05688342269657909,0.05477339142437837,0.022668975606957246
2015-09-23,0.053723329372155904,0.05261708962543887,0.060127463029164274,0.05561027049581835,0.012974831693065219
2015-09-24,0.05389569598691246,0.05715285131397713,0.06261089349016374,0.062442424361259186,0.025772032776598296
2015-09-28,0.06229340193938249,0.06123143090051708,0.06973080129893594,0.06434539820316543,0.025914769223648756
2015-09-29,0.06076452799547577,0.06334095880119195,0.06834551975039072,0.06356554579731444,0.036816523947647756
2015-09-30,0.06942778693840146,0.06470518061778124,0.06850341718596403,0.06353695483195299,0.03729826798107559
2015-10-01,0.06301123434905248,0.06558432210454279,0.07155390934342692,0.07162824239069976,0.031229547985793003
2015-10-05,0.07071982487010797,0.08246814232829636,0.0802383883442504,0.08122163139649102,0.05365385527301716
2015-10-06,0.08109836657861746,0.07627981555326635,0.08473123274763505,0.07955461619656673,0.04424588895618171
2015-10-07,0.07664114749938383,0.07501407761812967,0.07941287134217101,0.07296582933806572,0.02249034477387514
2015-10-08,0.07320306265029058,0.06957828405677285,0.07554425304003731,0.07008273324837816,0.025809495695015106
2015-10-09,0.07040394405013478,0.06567562692149259,0.07382181156112078,0.06948904373801079,0.024583926325715613
2015-10-12,0.07104992139609362,0.0670468705793274,0.07080734618835727,0.06418798153817706,0.026927495567986716
2015-10-13,0.06355676080153438,0.06024705573358263,0.0680227248840038,0.06503945553219881,0.06925286437882504
2015-10-14,0.05569005827943668,0.051245941985905596,0.05544794426242061,0.04860663738040921,0.09377443585914179
2015-10-15,0.0473640940558841,0.044987404729557035,0.053294709645445026,0.04632448390091315,0.035563493895431085
2015-10-16,0.04605792595198832,0.04337019289202354,0.05401259277675946,0.04693272397239545,0.02553986725123974
2015-10-19,0.04736409597990143,0.043784925374366346,0.051981279645245626,0.0493291525904036,0.03459659597556418
2015-10-20,0.04826116743560327,0.04871425680783398,0.057687115246648046,0.05476604960162079,0.029645966782666833
2015-10-21,0.05382386325386762,0.050402060260931636,0.06151272313567935,0.05523117958116208,0.02094634059803275
2015-10-23,0.056486973538657226,0.0520267022490829,0.06302809536070098,0.05704514213990669,0.025557712148665226
2015-10-26,0.056630766304930746,0.05216758006104566,0.06127295598109406,0.05695905871355472,0.015092100357157096
2015-10-27,0.053904615541571,0.05158973154955315,0.062028261570309995,0.05617763147563187,0.01640818995772828
2015-10-28,0.051027317111601855,0.04998997079224854,0.0605464726147793,0.05589081241194804,0.01328160480230968
2015-10-29,0.05440802202574668,0.050250625739429344,0.05766922168482014,0.05105128691284383,0.03459289060195863
2015-10-30,0.04958142435481322,0.04693839334984662,0.05694274247898412,0.05102977160143918,0.0162522005486408
2015-11-02,0.049581483126189374,0.04847479079549477,0.05730964772440772,0.05420596390236465,0.014008494534892186
2015-11-03,0.0536096289521758,0.051998438172076,0.06176204880380032,0.05794843032716673,0.014526928586720951
2015-11-04,0.05605526573197378,0.05191382177868348,0.061977801955503675,0.05656468527358116,0.01028197984067621
2015-11-05,0.054012456314260715,0.05018726320215022,0.05622349104671914,0.049230248700142476,0.01715469771130211
2015-11-06,0.048430551796767085,0.04783344997460276,0.05671978615141432,0.05254258634271913,0.009333927041784748
2015-11-09,0.04886227496662998,0.04564890808676486,0.05458363756055079,0.047610079209173484,0.02199052851948774
2015-11-10,0.045689950104703225,0.04201939606217964,0.05190771513388859,0.04571715323950054,0.014492989183082419
2015-11-13,0.040669157072575235,0.036529543167164225,0.04277989885850386,0.03700615817010017,0.030193225458617273
2015-11-16,0.03375655625131335,0.029757073981761473,0.03838503343247657,0.03373689551179959,0.02224026615403088
2015-11-17,0.0323897870591251,0.03094799762165812,0.041118279904295285,0.03602390657191179,0.02157534481683929
2015-11-18,0.03359820324115248,0.029601931089894784,0.03694635795363582,0.03041728258866555,0.0162937552906711
2015-11-19,0.030210380647174073,0.028573170196191655,0.037809633406633736,0.03200906074087373,0.020232749292194076
2015-11-20,0.030375710445739945,0.03448577881548698,0.039240922591291305,0.037142370053951546,0.0218833454731678
2015-11-23,0.035957657332430226,0.03305520209604029,0.04216131474840484,0.03609566124448288,0.011380498086776939
2015-11-24,0.03232510322784765,0.030102364408663373,0.03975166926948531,0.032783301421172806,0.01036388451000617
2015-11-26,0.032015820513012494,0.028685886460449006,0.03577403231639242,0.029571398139462413,0.032148889822329836
2015-11-27,0.0277142231048379,0.02545106287573562,0.03500426939398965,0.03068975071783503,0.01875855617366845
2015-11-30,0.030160072876414867,0.02993335000776548,0.03754353863260135,0.033586421416367584,0.045615035869607766
2015-12-01,0.029857865319430466,0.02807278014991016,0.03853610460099821,0.03191581293763146,0.018585653893645228
2015-12-02,0.0320302180622572,0.028079840403406775,0.037018393773686986,0.03238901670413291,0.017657059989271237
2015-12-03,0.02944066375039167,0.027360979930357965,0.03709030446173173,0.030317003492933203,0.024966216312982313
2015-12-04,0.026563469023073993,0.023738722356963116,0.033364443110457664,0.027112264588113055,0.013176467667796479
2015-12-07,0.025441312301883068,0.02325946563616732,0.03252283784863019,0.02587910453362663,0.014728087182030638
2015-12-08,0.02359977675780278,0.023978227413037956,0.03281767455798812,0.02719821493006458,0.011970198066540597
2015-12-09,0.026261291596642866,0.02733281326447301,0.03320613393772376,0.032740315159830335,0.05905847229583085
2015-12-10,0.03073540639074218,0.029926178158769745,0.03780957335222046,0.03516360464599422,0.01860831804999326
2015-12-11,0.03274956812487734,0.03003196568013583,0.03942806234330282,0.0353715933831501,0.01779438613621053
2015-12-14,0.025872808304740202,0.029334189489294393,0.03473099094912241,0.0342888852433621,0.02991248089402527
2015-12-15,0.03209495661669315,0.029052365964465587,0.039399270406828835,0.03391616019919369,0.011923642206760482
2015-12-16,0.03289325543238142,0.03321014663762145,0.04241295611198681,0.038583363580460106,0.015334245385661877
2015-12-17,0.037353186821646234,0.03750919552845744,0.04375822502120447,0.04307886590442428,0.017413232766614245
2015-12-18,0.038072432441075554,0.03598689522782528,0.04480829665785141,0.03978797703105208,0.03339550935088538
2015-12-21,0.03806509465711516,0.03821372332483314,0.045700112115221125,0.04403219382625018,0.017313892382220152
2015-12-22,0.04094969065237919,0.03680438979491241,0.044714799391986526,0.03810312852146869,0.01675415364424858
2015-12-23,0.0373531166565742,0.036099659031485376,0.04623251886783236,0.04107849646212863,0.00867252921937144
2015-12-24,0.03821626992924221,0.03655065674765423,0.045290212100003946,0.04229011902447716,0.008596671356048077
2015-12-28,0.03922336620011363,0.04052540083232492,0.04762077124690006,0.04636964387412951,0.04111573482127801
2015-12-29,0.0435895933138008,0.04037034919130805,0.0512963382006309,0.04538022789905072,0.0184325514934406
2015-12-30,0.04282706869834979,0.03948233561538428,0.04648422763760712,0.04000301924143135,0.01726454044297082
2015-12-31,0.03746103808478257,0.03800246330436202,0.04579376671578339,0.04266299933377954,0.013110839363506835
2016-01-01,0.040805759213502824,0.036663376121505664,0.046477001379441774,0.0397305289315284,0.0071088615578309014
2016-01-04,0.03665543628608453,0.03313984680526416,0.039830873029647995,0.03301999202735717,0.020270007619430215
2016-01-05,0.03303721173800411,0.02927784041710052,0.03622712356964908,0.030058864117544437,0.029452014343387563
2016-01-06,0.02803073984467397,0.029214356803596464,0.03755058670933853,0.03474057369845901,0.02917022409053878
2016-01-07,0.030879367521671974,0.028756410380666064,0.03896054092590928,0.03325659391060798,0.03538015746519347
2016-01-08,0.03303718795153093,0.032202460603245386,0.04075865018999364,0.037034837858395175,0.0206946479810965
2016-01-11,0.03267754271543877,0.02891135413351692,0.03735641751884733,0.03198031451037847,0.032318655037582716
2016-01-12,0.029829027001199604,0.026233347486349035,0.030559072728725434,0.026918582424004633,0.03859694459893605
2016-01-13,0.023254696103118422,0.020877574196794868,0.023869840037654966,0.02005750488220126,0.05295808613225056
2016-01-14,0.016924545694889215,0.016916785801988632,0.023135975482280025,0.019999990240477328,0.0301798133701064
2016-01-15,0.019204818972611837,0.01590200567907335,0.023855298413445247,0.017462004181866775,0.03617383485208944
2016-01-18,0.015342103184281142,0.015930209823707575,0.024574613994995442,0.019835120849064303,0.02417699446735436
2016-01-19,0.017500012746396065,0.017071855564594673,0.025768612151991277,0.02007170055158164,0.010014601899888263
2016-01-20,0.017039679015390552,0.01495767595720493,0.022128999676444328,0.0201864414854952,0.01738038451593931
2016-01-21,0.019445795926636034,0.016428715113752712,0.023305791758331196,0.01729729005558761,0.029423780760454505
2016-01-22,0.01771527778229165,0.018145392012720862,0.02536074886684525,0.02322648844476949,0.01427996429929362
2016-01-25,0.021882981164636217,0.023365979781509616,0.029903278119759402,0.0245057622440088,0.014898079720817602
2016-01-27,0.021897368111460758,0.02208727299260771,0.02851883270530159,0.026676169188601273,0.01750577617733927
2016-01-28,0.023844212948639087,0.02476466150106743,0.03228985358553399,0.02832195742665522,0.03432401232584574
2016-01-29,0.03007414690753224,0.031984495219755715,0.036183460166025916,0.03696064330514931,0.02442502717539188
2016-02-01,0.03474669562758165,0.03381425359190898,0.03963729316803016,0.03859933370851304,0.016008714311284936
2016-02-02,0.03732800095565708,0.036647019294580085,0.042622307237786816,0.0379381038649218,0.015784959756687436
