Date,Close,High,Low,Open,Volume
2015-04-15,1022.8550415039062,1056.389000951104,1015.7122425695387,1033.3453443959,2913934
2015-04-16,1005.3580932617188,1022.5629785770103,1000.9011856961025,1022.5434970091528,3217570
2015-04-17,963.3384399414062,996.4831440035529,961.450533472178,995.3543534548016,9668742
2015-04-20,945.4133911132812,966.8610765195732,943.8758677860991,965.3625163275752,2890722
2015-04-21,944.7323608398438,954.4441615028854,934.5923457456884,945.4135505962181,2546032
2015-04-22,951.7582397460938,962.6183112700485,937.1418367574009,946.4643848981492,4186812
2015-04-23,956.4876098632812,965.265244335115,946.5422216709917,962.2290656555219,4342990
2015-04-24,970.4227905273438,978.5775847269945,952.711859697957,955.728556707358,3625158
2015-04-27,973.2060546875,980.913249223524,967.678705384794,972.9335977913485,2733052
2015-04-28,971.1815185546875,977.0202851993049,955.6504372928091,977.0202851993049,3088298
2015-04-29,968.1844482421875,971.181663226502,954.0740934157504,966.8999003826176,2019620
2015-04-30,958.9981689453125,969.2354945812315,944.7516319477954,965.3429825548008,3738054
2015-05-04,965.9463500976562,974.9964406450446,956.4680452104816,969.6247549911559,1890630
2015-05-05,980.076171875,987.3161871753542,973.1279999425974,973.5172511425744,3255070
2015-05-06,958.7455444335938,978.9671328025654,955.9234721819761,978.9671328025654,3394406
2015-05-07,990.7417602539062,994.0503959329783,955.1057887276091,959.465383792448,3205028
2015-05-08,983.7352294921875,1007.3822431203012,979.4729472767388,996.4832080324463,3003664
2015-05-11,994.926025390625,997.6702652417111,982.8592386977027,986.7517505341293,2573082
2015-05-12,982.0421142578125,998.4296327932867,978.1885642142415,996.4833761991476,2467386
2015-05-13,979.122314453125,991.422688928493,965.5180056314761,991.422688928493,1863774
2015-05-14,972.8363037109375,980.9132681210613,967.289472730491,980.9132681210613,1309050
2015-05-15,977.4684448242188,985.740035633325,973.5175818152828,978.9671004659881,1461454
2015-05-18,981.0692138671875,982.9571212148951,971.99973205727,978.6170060145627,4507752
2015-05-19,978.072021484375,984.8060900392819,971.8634803579356,980.6799869851768,1957722
2015-05-20,995.3347778320312,1000.3365986215814,979.7062854803607,980.9130021863382,1897814
2015-05-21,994.7318115234375,1004.2684694699545,991.8707761266558,995.3156885405712,1579578
2015-05-22,1019.0208129882812,1023.2442270786272,988.4062400796593,992.5906910320492,2691632
2015-05-25,1012.4425659179688,1026.416648672721,1006.487002406159,1019.8383401403607,982978
2015-05-26,1015.498291015625,1021.1034717172711,1007.7326515626445,1013.9996354992818,1961740
2015-05-27,1017.9896850585938,1024.9572468402566,1008.9395903534557,1015.1676125161314,1620690
2015-05-28,1015.7510375976562,1021.0059289590542,1005.1439420718712,1013.5711927978922,2763608
2015-05-29,1016.0625,1030.970841046807,1010.9827524654667,1018.6704642225917,4423532
2015-06-01,1018.96240234375,1030.3869639011318,1015.3034788124792,1015.73159814416,882264
2015-06-02,1012.0139770507812,1023.7304741017862,1008.3550544337176,1018.2809582700656,3935820
2015-06-03,1016.29638671875,1022.0184580117715,1008.3556966054456,1013.6105902183286,1804684
2015-06-04,1014.2525024414062,1020.9282185356398,1007.5768813792182,1018.7095053713471,4131468
2015-06-05,1011.97412109375,1024.997721853431,1009.6757934700335,1018.3189325581037,2308534
2015-06-08,1012.6025390625,1017.5330756585412,1006.3951752479683,1017.5330756585412,1570320
2015-06-09,1006.3954467773438,1017.533350192966,1002.2114194371646,1015.5690000960685,2578914
2015-06-10,1021.756103515625,1025.3901490630708,1007.2395839983827,1008.1038783508964,2763350
2015-06-11,1010.186767578125,1026.5694292988683,1004.4704892307238,1023.622903956449,1847336
2015-06-12,984.4530639648438,1017.1201461484219,973.059840922833,1010.4216975561459,2571456
2015-06-15,984.060546875,990.2089224573688,974.7102240512626,984.2569818254336,2525176
2015-06-16,986.88916015625,989.7571295261098,979.9942744282685,982.1747214930832,1267396
2015-06-17,987.5963745117188,993.626869931744,982.8819357083361,990.4250186106477,1975720
2015-06-18,993.9803466796875,1000.3644815077816,985.3175476221609,988.067636471186,2165046
2015-06-19,1001.6416015625,1003.7827236097975,992.8216903561549,995.9253245991532,1999610
2015-06-22,1018.1224365234375,1021.4618309708422,1000.6397244164366,1000.6397244164366,1102002
2015-06-23,1011.4827880859375,1024.6046031496473,1008.5754935491767,1021.4616442442803,898318
2015-06-24,1009.79345703125,1016.707909269186,1005.2951161539045,1013.6042756286148,1170246
2015-06-25,1001.818359375,1010.8543681066177,999.5200318314048,1006.5327987132354,1930992
2015-06-26,1018.6334228515625,1020.0281306273192,1001.8971213735485,1001.8971213735485,1290102
2015-06-29,1018.6728515625,1023.0337480714218,999.2257814666723,1010.4619047771492,1372756
2015-06-30,1002.1910400390625,1017.041535334426,997.8891355864577,1015.5682738153516,1549952
2015-07-01,1018.7506713867188,1024.6043927798926,1004.4698164263767,1007.2787970051165,1279708
2015-07-02,1012.7203369140625,1022.6206387435648,1010.0881278914308,1021.4616917763797,1445880
2015-07-03,1022.9940185546875,1025.3905636021088,1009.6757656924981,1010.8740382162088,963470
2015-07-06,1034.5439453125,1039.1405022641857,1013.7218482917053,1013.7218482917053,1182338
2015-07-07,1027.8458251953125,1039.8872486703885,1022.6402992769798,1034.328178225689,1642836
2015-07-08,1019.5367431640625,1029.9870252346673,1013.8008041042267,1020.6563648597494,2667850
2015-07-09,991.0145874023438,1020.7744902747828,984.7875594582028,1019.4976627588036,3934122
2015-07-10,972.0980224609375,1005.3544330019582,964.4959488158685,1005.3544330019582,8263654
2015-07-13,985.9263916015625,989.4818823514273,972.5098308472841,972.5098308472841,2280308
2015-07-14,981.978271484375,988.0677546642141,978.2460075999575,986.4962751339331,1703274
2015-07-15,1000.1484985351562,1001.7985328505729,982.1747014977475,982.5675713783465,2003660
2015-07-16,997.96826171875,1005.2953440845398,992.6252877665,999.3433065904752,1456608
2015-07-17,1007.4755249023438,1009.7149600463157,999.1860276298676,1000.561072268551,1070526
2015-07-20,1015.4481811523438,1017.3183240455857,1004.7194666595351,1009.483448057297,853786
2015-07-21,1008.459716796875,1023.7949648766788,1005.9793937339988,1014.2079837247202,1274500
2015-07-22,995.32958984375,1011.4521733831532,992.5735893713163,1008.3024585575148,1320628
2015-07-23,979.7974243164062,999.1878531735896,977.5925858352531,991.1757288925694,1496780
2015-07-24,986.3131713867188,990.7818663755542,981.1752775484046,983.3012959558698,1574972
2015-07-27,983.1246948242188,986.2547055035742,976.8645773438152,979.5615597975619,2003738
2015-07-28,985.0933837890625,991.766825338636,981.1955525666742,984.089392589885,1891188
2015-07-29,986.943603515625,990.2114523636495,977.7897434251739,988.6168897687182,2413318
2015-07-30,976.6671752929688,990.9000025129499,973.5765762316803,990.604716837701,2770574
2015-07-31,988.5177612304688,991.7659028336357,979.1670505546853,980.3087830938192,1963776
2015-08-03,988.0658569335938,994.1290212282482,984.6404642007184,985.6247503603503,1179324
2015-08-04,987.7896728515625,993.3410823908714,978.7736547061855,988.3802442441848,2342692
2015-08-05,1002.84912109375,1003.971245051579,988.616390715496,992.1598186392075,988994
2015-08-06,1013.1451416015625,1016.9641515176558,1004.0109880364224,1009.8772933189264,2211366
2015-08-07,1004.7786865234375,1013.026982606374,1002.7904099100017,1013.026982606374,1188506
2015-08-10,1012.6725463867188,1019.3262793249224,1006.5699749963997,1012.6331365097337,1431182
2015-08-11,1025.3104248046875,1027.5939862206137,1000.8608324606886,1014.9951327497096,2200306
2015-08-12,1051.88623046875,1059.642381143347,1024.4443693907945,1024.8774934683215,3479784
2015-08-13,1037.6734619140625,1056.7291958495723,1006.333764750934,1051.2171955731587,1406426
2015-08-14,1064.28857421875,1070.6471184203463,1038.2641142731527,1038.6184187270096,2293964
2015-08-17,1057.0245361328125,1061.7688129827714,1045.3115349409134,1059.13094622439,773644
2015-08-18,1079.13134765625,1082.674775900602,1059.0913308118502,1065.7450631775873,1916926
2015-08-19,1076.25732421875,1083.8363236155433,1071.6507905452017,1082.7141995419058,1690070
2015-08-20,1057.8514404296875,1080.7458914483136,1052.0047438797426,1080.7458914483136,2349298
2015-08-21,1053.6387939453125,1074.800943765456,1045.3511824014681,1067.7534941810025,3536080
2015-08-24,1015.2516479492188,1041.3746380945167,1011.4917521456956,1039.0123515808807,4692344
2015-08-25,1010.7236938476562,1032.3189630839465,998.2626738746554,1018.893266114625,3925800
2015-08-26,1014.5029907226562,1039.0116978818628,988.9902932024828,1007.1405549449382,3216158
2015-08-27,1013.6763305664062,1029.523328742025,1002.3177324041958,1029.523328742025,5264798
2015-08-28,1012.1803588867188,1027.2005196813889,1007.0029586174063,1027.2005196813889,2744152
2015-08-31,1009.5035400390625,1019.7204106433713,996.5109633783555,1019.7204106433713,3692044
2015-09-01,999.0106811523438,1028.0668173099755,996.0972336212462,1006.3338059825712,2987602
2015-09-02,1020.4286499023438,1031.7085251310232,1003.1839458938115,1007.7903835638925,3765950
2015-09-03,1025.862060546875,1029.562936669797,1014.3065069199098,1022.1217745436769,2265074
2015-09-04,1002.9677124023438,1029.5237290170705,999.6998637122673,1028.145728639951,2426396
2015-09-07,999.93603515625,1007.8890459191812,997.1603297234896,1005.1527503706689,1759184
2015-09-08,1000.1522827148438,1009.5227006602179,993.5378643933067,1002.0027203808066,1787746
2015-09-09,1003.8727416992188,1013.4203106711595,1001.6088851388616,1009.0697497091044,2045076
2015-09-10,1002.1602783203125,1015.1922592868684,994.9159741004137,1000.8216882323908,2665818
2015-09-11,1004.7589111328125,1011.2157873168214,1000.2706064831548,1002.5934824450263,1592672
2015-09-14,1004.6209716796875,1009.8770955966564,1001.2153817162953,1009.8770955966564,1589318
2015-09-15,998.9513549804688,1007.4752289706092,998.459212229961,1004.6208010176648,1379900
2015-09-16,1004.1091918945312,1009.8770673000432,1000.4476300870092,1005.93992473747,1756816
2015-09-18,1004.4639892578125,1018.1455663775416,999.640987251577,1009.8775629382808,2455294
2015-09-21,1004.3853149414062,1006.7673067021867,997.3574732240542,1003.9718955247921,1108840
2015-09-22,994.8374633789062,1012.7907805093903,980.3487557166712,1006.9244749981473,2081246
2015-09-23,997.1403198242188,1007.0225855812864,989.2464263018628,997.790005985604,1228352
2015-09-24,1015.9404907226562,1019.7201870073358,996.0579156478028,998.2627545008108,2354254
2015-09-28,1021.1769409179688,1031.1379336903622,1015.5862160955667,1021.2950744531498,2366812
2015-09-29,1019.031005859375,1037.0434345343742,1011.7867014092385,1017.1018442969432,3325952
2015-09-30,1018.9523315429688,1040.8624942807328,1012.2197784440292,1040.8624942807328,3368336
2015-10-01,1041.21728515625,1043.3235998154905,1020.5865900607594,1023.2638675765642,2834408
2015-10-05,1067.6156005859375,1090.5888739792624,1044.4061562286568,1044.4061562286568,4807306
2015-10-06,1063.0284423828125,1073.265012568721,1056.7290145760994,1072.8712983308014,3979590
2015-10-07,1044.89794921875,1069.7216527288933,1042.141949377343,1060.6465197410744,2065530
2015-10-08,1036.9644775390625,1054.5044643455594,1031.531202363357,1051.2169123321232,2357550
2015-10-09,1035.330810546875,1043.57920234788,1026.8069340712127,1043.5397924676954,2249724
2015-10-12,1020.7437744140625,1047.4179193310015,1018.5389357951426,1045.3115092911107,2455912
2015-10-13,1023.0867919921875,1028.3822325795607,1010.9013479323248,1024.760078549792,6179712
2015-10-14,977.8682861328125,1003.1841373958234,976.4115623004875,1003.1841373958234,8337128
2015-10-15,971.5884399414062,985.6637258204074,970.5057256430215,980.3485829010643,3215710
2015-10-16,973.2621459960938,981.1364352031819,972.474717075385,976.7661662445703,2333828
2015-10-19,979.8564453125,982.2974547013034,966.903283539853,980.3485881780513,3130642
2015-10-20,994.8172607421875,996.0968317711424,982.5531030210057,982.808978778148,2695084
2015-10-21,996.09716796875,1000.8217395164279,993.0458821775413,998.0657394469491,1929688
2015-10-23,1001.0886840820312,1005.3698304087907,997.2022062333047,1005.3698304087907,2335398
2015-10-26,1000.851806640625,1005.764209661695,992.3882549781445,1005.764209661695,1414630
2015-10-27,998.7015380859375,1004.1465563131715,994.459887767815,998.2872180909737,1530420
2015-10-28,997.9122924804688,999.6681189815499,990.395675041896,990.395675041896,1255342
2015-10-29,984.5952758789062,1000.3978073682642,982.5040250187561,999.6679069690124,3130316
2015-10-30,984.5360717773438,991.1254051563819,980.511456493762,986.4300367140463,1516696
2015-11-02,993.2760620117188,995.4264605769387,981.5177947864665,986.4301979058228,1319294
2015-11-03,1003.5742797851562,1005.2907067666878,993.7297262226014,997.4781607666215,1364906
2015-11-04,999.7666015625,1005.0538280876066,994.3214884310704,1004.1857889115374,991434
2015-11-05,979.5842895507812,1000.2204276250237,978.5387121206609,998.5829921028948,1596098
2015-11-06,988.6989135742188,993.6310641956605,979.8999375993533,983.2735478906328,908024
2015-11-09,975.1260375976562,987.5155660511329,974.040964055896,984.4576315243538,2021556
2015-11-10,969.917236328125,977.3549579275414,966.701512685699,975.7569218750518,1361920
2015-11-13,945.947021484375,961.9864335792056,941.6659724167524,961.9864335792056,2743232
2015-11-16,936.950927734375,943.0272994157529,929.6118482943572,943.0272994157529,2043528
2015-11-17,943.244140625,946.3612209810062,937.1085265847285,939.2786726462931,1985028
2015-11-18,927.8162841796875,942.5929859001232,925.6658861060522,942.5929859001232,1520352
2015-11-19,932.1964111328125,939.7130295249991,928.0336558676987,933.3012323703009,1866906
2015-11-20,946.3218383789062,956.2650339712978,931.9593591178437,933.7546810668589,2012126
2015-11-23,943.4415893554688,952.2602175280482,939.9693357918593,949.0642414847725,1088082
2015-11-24,934.326904296875,943.9939199126167,933.3602220015149,939.1012648272819,998640
2015-11-26,925.4886474609375,940.0285721606251,922.4504614289941,938.2529976357264,2915292
2015-11-27,928.5660400390625,930.9728714023447,920.3391754368201,926.4550413400444,1737206
2015-11-30,936.536865234375,943.5207739130623,927.3038179492244,933.1632536557835,4100048
2015-12-01,931.9398193359375,938.31221665132,930.0262024190342,932.3343914422369,1721994
2015-12-02,933.241943359375,938.3319814209493,925.8634641049173,938.2924856771759,1640296
2015-12-03,927.5403442382812,936.3195732755255,926.0606988949255,931.1901360852255,2283358
2015-12-04,918.7218017578125,926.1792735667286,915.8415019827482,923.2988774605683,1246092
2015-12-07,915.3284912109375,924.8376222103981,913.5331686654071,920.2211473298134,1382604
2015-12-08,918.9583129882812,926.8497540616027,914.3418392266017,915.1703827406598,1139964
2015-12-09,934.2086181640625,936.2407223302012,915.4072956458382,922.4700978858455,5282806
2015-12-10,940.8768310546875,943.5006967383143,928.033491151995,934.7412162155937,1723988
2015-12-11,941.4491577148438,943.7968427606133,932.4726412278309,940.2654412550179,1652378
2015-12-14,938.4698486328125,941.8434588387283,919.5896343303061,921.4046079144317,2718532
2015-12-15,937.4442138671875,941.0545102482849,932.393671443244,938.4700435849501,1135868
2015-12-16,950.2870483398438,952.6939757735732,940.6595312670112,940.6595312670112,1435934
2015-12-17,962.6574096679688,964.7289134698981,944.3493003128787,952.8917488874453,1618844
2015-12-18,953.601806640625,960.4673221881011,947.2294098540235,954.8644180097954,3024970
2015-12-21,965.2807006835938,966.7011981193666,949.6754584073516,954.8442927292874,1610104
2015-12-22,948.965576171875,962.7558507514655,946.9729679522611,962.7558507514655,1560858
2015-12-23,957.1529541015625,960.7829979075243,951.1357299873573,952.8915564462715,849834
2015-12-24,960.4869995117188,962.0455398215851,948.5511951632626,955.2589199210727,843160
2015-12-28,971.7127075195312,973.1726050475276,954.9433929914139,958.0210746886728,3704198
2015-12-29,968.9901123046875,972.7385469833524,965.0246437205169,969.9962903530699,1708524
2015-12-30,954.1935424804688,970.2526045502449,951.8261103424852,967.9049202796233,1605762
2015-12-31,961.5130615234375,966.1097879612933,949.9323318426848,953.1875516714291,1240318
2016-01-01,953.4437255859375,962.3610911623393,951.8062903470083,962.3610911623393,712262
2016-01-04,934.9782104492188,952.4971754756549,933.577460042595,950.9780341571447,1870184
2016-01-05,926.8300170898438,941.6857128836768,923.693188492531,941.0543590579608,2678020
2016-01-06,939.7127685546875,941.5079941945762,927.3231492332519,927.3231492332519,2653228
2016-01-07,935.6292724609375,940.2259997794927,931.1903354803637,935.1360572408738,3199580
2016-01-08,946.0259399414062,949.873017243182,936.1221434321021,941.0542938189941,1907544
2016-01-11,932.1173095703125,940.659755817013,926.7905869597715,940.0678977491751,2930228
2016-01-12,918.1888427734375,933.1628317374308,908.1470040828979,932.2552968209034,3482594
2016-01-13,899.30908203125,918.1696554577139,889.799948297248,914.2239328300486,4746092
2016-01-14,899.1508178710938,907.08165837505,887.7871234250397,896.8622806867178,2742052
2016-01-15,892.1669921875,904.2408403557927,889.7600639034899,903.1163676967336,3269408
2016-01-18,898.6971435546875,904.3197962206992,891.7329842236046,892.5221284574309,2213922
2016-01-19,899.34814453125,907.5157671695615,895.0078517317434,898.4406094978659,967910
2016-01-20,899.6638793945312,901.5972441427559,885.0252160228454,897.1780559103289,1615954
2016-01-21,891.7137451171875,905.7153328287546,888.2528911496669,903.7772932325454,2675536
2016-01-22,908.0292358398438,910.521070108887,893.8891747786331,899.0310151645278,1343178
2016-01-25,911.5494384765625,925.1358023743184,906.3483074564988,910.4617414023729,1397560
2016-01-27,917.5217895507812,921.5561369815601,902.5510860972909,910.5012003646507,1626986
2016-01-28,922.050537109375,929.0513306177281,912.8941454067439,915.8407958971975,3106660
2016-01-29,945.82177734375,949.2628358107621,923.5734296294352,932.9275851983834,2235744
2016-02-01,950.3309936523438,954.3851381077035,933.0465141652269,945.7429466461626,1495274
2016-02-02,948.511474609375,962.3153011753078,941.2337341631024,952.8226718172283,1475588
2016-02-03,955.7097778320312,961.0888750961602,933.5603152333981,944.3186063256497,1308692
2016-02-04,957.1929321289062,965.0836583009878,950.0536669012183,957.9245974560292,1250046
2016-02-05,957.944580078125,965.0640510783672,952.4666006080087,952.4666006080087,1402996
2016-02-08,934.6083984375,954.0287689835941,928.2997763219493,949.2626600650525,1063658
2016-02-09,902.353271484375,922.999812655858,892.1487746140514,922.999812655858,2489610
2016-02-10,897.3697509765625,905.7152948268186,893.1376404723661,899.8219938007136,1890732
2016-02-11,869.3467407226562,905.3594184222402,858.9443829631508,901.7996828321135,1962408
2016-02-12,880.6787109375,887.3234741133226,855.9187311968635,870.157674969085,2172568
2016-02-15,897.50830078125,912.4197168137891,885.9787498716975,889.9340121479104,2479712
2016-02-16,896.0841064453125,902.590490978527,887.1649742615408,896.262073863866,1588702
2016-02-17,900.0396728515625,901.6612723496015,888.5100260662135,895.8668520864364,1585178
2016-02-18,915.9794311523438,917.5219447778989,901.008725166097,903.7774086938242,1529140
2016-02-19,917.482421875,920.389578421279,911.8659684703224,912.6175262793868,879012
2016-02-22,915.998779296875,926.7175743306452,911.687583795193,917.71935631271,1324884
2016-02-23,895.4713745117188,917.58125189106,892.6038093769087,913.7644624406794,1306852
2016-02-24,874.4885864257812,894.8581846507692,870.632206179303,894.8581846507692,1659328
2016-02-25,875.2399291992188,881.2321107160612,864.481542517386,877.9888161563844,1830556
2016-02-26,874.3107299804688,892.6631083967485,869.9995327061507,881.9048142712045,1537536
2016-02-29,860.9815063476562,884.7921657924314,836.537966316939,884.7921657924314,2191718
2016-03-01,900.474609375,903.8168827369835,855.1275729590856,867.3888841347245,1999760
2016-03-02,917.166015625,921.5760943608187,892.4060355800847,911.6879388419259,1527486
2016-03-03,938.6430053710938,945.7031869861206,910.1058273756016,923.9492450019145,2648284
2016-03-04,932.4727172851562,941.3522602592546,929.3085080069739,941.3522602592546,1512966
2016-03-08,931.1874389648438,936.2106028613077,911.3715358680257,926.3620381868549,1268152
2016-03-09,932.3541870117188,937.1597919844534,907.7919699945838,925.9268859028247,2017784
2016-03-10,928.8139038085938,933.3822493002971,915.623070545205,931.8792308983363,1661666
2016-03-11,935.51806640625,945.6435727413884,923.5534024135266,925.531032825547,1530528
2016-03-14,931.4641723632812,948.4717984404027,925.5312795456807,934.2328556781615,1636742
2016-03-15,921.5365600585938,934.8262805228187,917.6604801068842,929.1109455925288,1623356
2016-03-16,920.4091186523438,922.3669537224455,912.4392090340531,915.6430093771274,1918246
2016-03-17,930.2973022460938,934.1536822161622,922.3669836102295,923.1580359117819,2221088
2016-03-18,959.4871826171875,961.1285775705642,933.4417461179141,933.4417461179141,3204070
2016-03-21,967.5559692382812,970.9970278743278,957.1734064615802,959.5465636676832,2336982
2016-03-22,978.1759643554688,982.8826878972554,963.6996656183754,965.8750598974236,1951984
2016-03-23,978.452392578125,984.0292521201482,971.9262125478567,984.0292521201482,2278434
2016-03-28,978.2943115234375,995.5985800683636,973.6073847245252,985.2556101808243,3320882
2016-03-29,976.7123413085938,983.6538453010128,971.0168027611799,980.1139051903069,1838796
2016-03-30,984.66259765625,990.7932545205489,972.9945733016168,977.3057707934812,2136504
2016-03-31,996.844970703125,1008.5920827065463,977.8003210853599,980.2328658114878,4363964
2016-04-01,970.581298828125,997.0618441271158,962.7499605849545,990.7927178456964,3041400
2016-04-04,977.4439697265625,984.0690325461558,967.8524608683454,971.412196114694,1752352
2016-04-05,974.08203125,982.8428968949047,965.8946592129374,977.266036087747,1491794
2016-04-06,981.6564331054688,984.4647077394912,972.737394583467,976.9497099704874,1763150
2016-04-07,977.2661743164062,982.7639499835594,971.8078933316549,980.9049961182352,2390942
2016-04-08,961.9395141601562,978.413141766903,959.9420875370683,975.3676093392709,1399500
2016-04-11,991.4458618164062,995.5395972363746,954.4048661626427,962.3153913691297,2400648
2016-04-12,995.9944458007812,998.7038393966382,984.1089585475039,988.0246300248722,1303628
2016-04-13,999.177978515625,1006.6138882405726,993.7592904536104,1000.6809969542824,1601468
2016-04-18,996.626953125,1009.9759598391457,965.0837446671297,970.2255842903562,7121504
2016-04-20,969.1776733398438,1002.6193366624639,965.0839384997003,1002.6193366624639,6405024
2016-04-21,958.9134521484375,975.9210746955764,954.0880529711172,969.434485186915,2525724
